DATE,NA000334Q
1947-01-01,58497.0
1947-04-01,60672.0
1947-07-01,62196.0
1947-10-01,68250.0
1948-01-01,64258.0
1948-04-01,66539.0
1948-07-01,69378.0
1948-10-01,74295.0
1949-01-01,66185.0
1949-04-01,66340.0
1949-07-01,68625.0
1949-10-01,71322.0
1950-01-01,68032.0
1950-04-01,70872.0
1950-07-01,77178.0
1950-10-01,83746.0
1951-01-01,81603.0
1951-04-01,84645.0
1951-07-01,87586.0
1951-10-01,93076.0
1952-01-01,87610.0
1952-04-01,88913.0
1952-07-01,91270.0
1952-10-01,99548.0
1953-01-01,94008.0
1953-04-01,97392.0
1953-07-01,96695.0
1953-10-01,101121.0
1954-01-01,93581.0
1954-04-01,96090.0
1954-07-01,96905.0
1954-10-01,103980.0
1955-01-01,99833.0
1955-04-01,104406.0
1955-07-01,107058.0
1955-10-01,114181.0
1956-01-01,106892.0
1956-04-01,110356.0
1956-07-01,111816.0
1956-10-01,120287.0
1957-01-01,113459.0
1957-04-01,117125.0
1957-07-01,119108.0
1957-10-01,124349.0
1958-01-01,113202.0
1958-04-01,117802.0
1958-07-01,120079.0
1958-10-01,130149.0
1959-01-01,123707.0
1959-04-01,131641.0
1959-07-01,130194.0
1959-10-01,136112.0
1960-01-01,131022.0
1960-04-01,136488.0
1960-07-01,135021.0
1960-10-01,139850.0
1961-01-01,132138.0
1961-04-01,140168.0
1961-07-01,140509.0
1961-10-01,149394.0
1962-01-01,144274.0
1962-04-01,150952.0
1962-07-01,150614.0
1962-10-01,158078.0
1963-01-01,150949.0
1963-04-01,158886.0
1963-07-01,159597.0
1963-10-01,168017.0
1964-01-01,162413.0
1964-04-01,170097.0
1964-07-01,171593.0
1964-10-01,180356.0
1965-01-01,173462.0
1965-04-01,183818.0
1965-07-01,185525.0
1965-10-01,199483.0
1966-01-01,191022.0
1966-04-01,201635.0
1966-07-01,203439.0
1966-10-01,217316.0
1967-01-01,204098.0
1967-04-01,213246.0
1967-07-01,214456.0
1967-10-01,228140.0
1968-01-01,218405.0
1968-04-01,234781.0
1968-07-01,235737.0
1968-10-01,251704.0
1969-01-01,238912.0
1969-04-01,254764.0
1969-07-01,255302.0
1969-10-01,268638.0
1970-01-01,253998.0
1970-04-01,268532.0
1970-07-01,268019.0
1970-10-01,282764.0
1971-01-01,273782.0
1971-04-01,291216.0
1971-07-01,291043.0
1971-10-01,308808.0
1972-01-01,299204.0
1972-04-01,318894.0
1972-07-01,319052.0
1972-10-01,341962.0
1973-01-01,333807.0
1973-04-01,354356.0
1973-07-01,354349.0
1973-10-01,382865.0
1974-01-01,361840.0
1974-04-01,384120.0
1974-07-01,385975.0
1974-10-01,413310.0
1975-01-01,391688.0
1975-04-01,414253.0
1975-07-01,423323.0
1975-10-01,455641.0
1976-01-01,441178.0
1976-04-01,465343.0
1976-07-01,466535.0
1976-10-01,500358.0
1977-01-01,481996.0
1977-04-01,515010.0
1977-07-01,526844.0
1977-10-01,557979.0
1978-01-01,534990.0
1978-04-01,583171.0
1978-07-01,596032.0
1978-10-01,637402.0
1979-01-01,618499.0
1979-04-01,648326.0
1979-07-01,658706.0
1979-10-01,701800.0
1980-01-01,683564.0
1980-04-01,698570.0
1980-07-01,707671.0
1980-10-01,767505.0
1981-01-01,758799.0
1981-04-01,791530.0
1981-07-01,811659.0
1981-10-01,845052.0
1982-01-01,803715.0
1982-04-01,831458.0
1982-07-01,834528.0
1982-10-01,874081.0
1983-01-01,850380.0
1983-04-01,895388.0
1983-07-01,916516.0
1983-10-01,971755.0
1984-01-01,962905.0
1984-04-01,1002687.0
1984-07-01,1011924.0
1984-10-01,1060096.0
1985-01-01,1033006.0
1985-04-01,1073981.0
1985-07-01,1090905.0
1985-10-01,1141088.0
1986-01-01,1104498.0
1986-04-01,1138030.0
1986-07-01,1148813.0
1986-10-01,1188288.0
1987-01-01,1148876.0
1987-04-01,1205023.0
1987-07-01,1218373.0
1987-10-01,1282952.0
1988-01-01,1236534.0
1988-04-01,1297399.0
1988-07-01,1319724.0
1988-10-01,1382783.0
1989-01-01,1346036.0
1989-04-01,1405607.0
1989-07-01,1418867.0
1989-10-01,1471062.0
1990-01-01,1434375.0
1990-04-01,1490965.0
1990-07-01,1499694.0
1990-10-01,1538100.0
1991-01-01,1475270.0
1991-04-01,1532427.0
1991-07-01,1548990.0
1991-10-01,1601443.0
1992-01-01,1554707.0
1992-04-01,1619581.0
1992-07-01,1640744.0
1992-10-01,1705290.0
1993-01-01,1638139.0
1993-04-01,1701841.0
1993-07-01,1724719.0
1993-10-01,1793877.0
1994-01-01,1736467.0
1994-04-01,1809582.0
1994-07-01,1837424.0
1994-10-01,1903763.0
1995-01-01,1835147.0
1995-04-01,1897424.0
1995-07-01,1922827.0
1995-10-01,1984353.0
1996-01-01,1925313.0
1996-04-01,2005112.0
1996-07-01,2035152.0
1996-10-01,2107553.0
1997-01-01,2043518.0
1997-04-01,2129626.0
1997-07-01,2166497.0
1997-10-01,2237911.0
1998-01-01,2160749.0
1998-04-01,2249930.0
1998-07-01,2281444.0
1998-10-01,2370698.0
1999-01-01,2293218.0
1999-04-01,2388561.0
1999-07-01,2423833.0
1999-10-01,2525048.0
2000-01-01,2449139.0
2000-04-01,2569476.0
2000-07-01,2578060.0
2000-10-01,2655679.0
2001-01-01,2562436.0
2001-04-01,2656364.0
2001-07-01,2651331.0
2001-10-01,2711685.0
2002-01-01,2631119.0
2002-04-01,2721842.0
2002-07-01,2751463.0
2002-10-01,2824686.0
2003-01-01,2743734.0
2003-04-01,2831413.0
2003-07-01,2886905.0
2003-10-01,2994399.0
2004-01-01,2924602.0
2004-04-01,3032386.0
2004-07-01,3069688.0
2004-10-01,3190521.0
2005-01-01,3111329.0
2005-04-01,3232051.0
2005-07-01,3306451.0
2005-10-01,3389367.0
2006-01-01,3333266.0
2006-04-01,3460990.0
2006-07-01,3463694.0
2006-10-01,3557633.0
2007-01-01,3482006.0
2007-04-01,3613882.0
2007-07-01,3637993.0
2007-10-01,3740350.0
2008-01-01,3657487.0
2008-04-01,3715835.0
2008-07-01,3698182.0
2008-10-01,3698360.0
2009-01-01,3522117.0
2009-04-01,3598010.0
2009-07-01,3623204.0
2009-10-01,3734738.0
2010-01-01,3602418.0
2010-04-01,3755370.0
2010-07-01,3793867.0
2010-10-01,3897315.0
2011-01-01,3764835.0
2011-04-01,3893028.0
2011-07-01,3927583.0
2011-10-01,4014288.0
2012-01-01,3960259.0
2012-04-01,4047165.0
2012-07-01,4086346.0
2012-10-01,4160201.0
2013-01-01,4065318.0
2013-04-01,4177428.0
2013-07-01,4249371.0
2013-10-01,4351081.0
2014-01-01,4203940.0
2014-04-01,4360754.0
2014-07-01,4454942.0
2014-10-01,4531052.0
2015-01-01,4389973.0
2015-04-01,4556248.0
2015-07-01,4605088.0
2015-10-01,4654715.0
2016-01-01,4496788.0
2016-04-01,4666051.0
2016-07-01,4720618.0
2016-10-01,4811649.0
2017-01-01,4649998.0
2017-04-01,4859113.0
2017-07-01,4923731.0
2017-10-01,5046781.0
2018-01-01,4922068.0
2018-04-01,5133858.0
2018-07-01,5188286.0
2018-10-01,5282947.0
2019-01-01,5116745.0
2019-04-01,5344896.0
2019-07-01,5398173.0
2019-10-01,5512768.0
2020-01-01,5224481.0
2020-04-01,4876877.0
2020-07-01,5302337.0
2020-10-01,5490052.0
2021-01-01,5367754.0
2021-04-01,5711844.0
2021-07-01,5818939.0
